"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005766","GO:0005766","primary lysosome","32/1406","155/19518",4.9910360062705e-08,2.38737888966605e-06,1.86944945147149e-06,"8635/9588/10970/10493/1727/25801/79888/47/2517/9798/23593/3073/55313/411/2171/8904/410/8836/2548/6836/311/2760/10043/29108/2588/9342/55860/5580/5663/58485/302/175",32,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0042582","GO:0042582","azurophil granule","32/1406","155/19518",4.9910360062705e-08,2.38737888966605e-06,1.86944945147149e-06,"8635/9588/10970/10493/1727/25801/79888/47/2517/9798/23593/3073/55313/411/2171/8904/410/8836/2548/6836/311/2760/10043/29108/2588/9342/55860/5580/5663/58485/302/175",32,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0031252","GO:0031252","cell leading edge","62/1406","422/19518",6.06068703965368e-08,2.62412507978342e-06,2.05483478647996e-06,"1500/7429/999/57698/2241/4137/93663/6050/2319/51474/1495/5586/4642/7430/57026/6282/26060/54828/1000/10013/4830/1072/3983/23607/28988/9578/9847/8874/65059/23075/375/83543/84962/5756/4646/10787/55704/5335/822/29780/22848/79574/9748/5829/23191/55612/5921/4831/100506658/5796/83442/55198/23224/4641/149371/8976/7168/23122/4650/23647/23380/54942",62,"Downres_DEq_MS_X1H_vs_X3H"
"GO:1905369","GO:1905369","endopeptidase complex","23/1406","90/19518",6.40030507264249e-08,2.62412507978342e-06,2.05483478647996e-06,"823/7337/826/94005/5720/5711/2147/824/5683/5695/5886/80227/5715/9491/5690/9690/2155/8733/5716/3315/197131/5685/5624",23,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005938","GO:0005938","cell cortex","48/1406","302/19518",1.78112840387952e-07,6.81578469217896e-06,5.33713563829161e-06,"2168/1500/444/999/2241/2319/4642/23265/54874/5216/7430/10640/1000/824/6786/2039/3927/28988/9847/8874/81/11034/23048/64236/4646/5357/3996/55915/5829/4643/84612/2023/4082/5663/23406/9322/4641/5747/60412/149371/23332/8976/54536/23122/23085/4650/23647/55607",48,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0099023","GO:0099023","vesicle tethering complex","17/1406","57/19518",3.01489334101369e-07,1.06155301873548e-05,8.31254610306347e-06,"23265/10640/27095/57617/51399/58485/23339/60412/149371/63894/22878/23355/55275/54536/6293/51542/27072",17,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005925","GO:0005925","focal adhesion","60/1406","422/19518",3.14397235513993e-07,1.06155301873548e-05,8.31254610306347e-06,"79026/3383/1601/7414/823/308/6532/5478/2319/51474/1495/5216/7430/5754/9124/5170/8500/1000/824/3927/1072/8874/81/375/83692/4026/4179/83543/84962/1465/10971/5756/10787/23164/309/402/29780/10174/54914/5829/23191/55612/2580/8496/26136/2886/4082/5296/23224/3315/6193/25996/5747/58497/23332/4008/5595/23122/6235/55626",60,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0035578","GO:0035578","azurophil granule lumen","22/1406","91/19518",3.52682240609791e-07,1.124664478389e-05,8.80674366902811e-06,"8635/9588/10493/1727/25801/47/2517/9798/23593/55313/411/2171/410/8836/2760/29108/2588/55860/5580/58485/302/175",22,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030117","GO:0030117","membrane coat","22/1406","92/19518",4.32315139389983e-07,1.24074445004925e-05,9.71571392208015e-06,"22872/22818/2060/29924/9685/6396/58513/22820/9871/372/57132/8906/128866/29082/26958/57617/55707/56681/23339/25977/10427/8301",22,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0048475","GO:0048475","coated membrane","22/1406","92/19518",4.32315139389983e-07,1.24074445004925e-05,9.71571392208015e-06,"22872/22818/2060/29924/9685/6396/58513/22820/9871/372/57132/8906/128866/29082/26958/57617/55707/56681/23339/25977/10427/8301",22,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030055","GO:0030055","cell-substrate junction","60/1406","432/19518",7.02111582426454e-07,1.91910499196564e-05,1.50276514133381e-05,"79026/3383/1601/7414/823/308/6532/5478/2319/51474/1495/5216/7430/5754/9124/5170/8500/1000/824/3927/1072/8874/81/375/83692/4026/4179/83543/84962/1465/10971/5756/10787/23164/309/402/29780/10174/54914/5829/23191/55612/2580/8496/26136/2886/4082/5296/23224/3315/6193/25996/5747/58497/23332/4008/5595/23122/6235/55626",60,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0015629","GO:0015629","actin cytoskeleton","65/1406","489/19518",1.17311439150708e-06,3.06076209420483e-05,2.39674567068671e-05,"79026/7429/999/7414/2241/10540/2319/51474/1495/4642/64423/7430/57026/9124/1000/824/226/2039/25932/3927/1072/3983/23607/28988/9578/81/11034/31/23075/1398/5358/4026/83543/64236/5756/4646/29766/10787/5074/23164/5357/3996/55915/822/29780/5829/136319/4643/55860/57617/30851/4082/23406/4641/64780/5747/10671/8976/55362/29109/7168/4650/2620/84516/55607",65,"Downres_DEq_MS_X1H_vs_X3H"
"GO:1905368","GO:1905368","peptidase complex","25/1406","125/19518",2.60069442213184e-06,6.49042868827686e-05,5.08236392791898e-05,"823/7337/826/94005/5720/5711/6687/2147/824/5683/5695/5886/80227/5715/9491/5690/9690/2155/8733/5716/3315/197131/5685/28972/5624",25,"Downres_DEq_MS_X1H_vs_X3H"
